player_id,name,position,nationality,dob,age,market_value_eur,market_value,link,type,dob_age,position_main,position_alt,height_cm,foot,position_group,club,league,season,sofa_goals,sofa_yellowCards,sofa_redCards,sofa_groundDuelsWon,sofa_groundDuelsWonPercentage,sofa_aerialDuelsWon,sofa_aerialDuelsWonPercentage,sofa_successfulDribbles,sofa_successfulDribblesPercentage,sofa_tackles,sofa_assists,sofa_accuratePassesPercentage,sofa_totalDuelsWon,sofa_totalDuelsWonPercentage,sofa_minutesPlayed,sofa_wasFouled,sofa_fouls,sofa_dispossessed,sofa_appearances,sofa_saves,sofa_savedShotsFromInsideTheBox,sofa_savedShotsFromOutsideTheBox,sofa_goalsConcededInsideTheBox,sofa_goalsConcededOutsideTheBox,sofa_highClaims,sofa_successfulRunsOut,sofa_punches,sofa_runsOut,sofa_accurateFinalThirdPasses,sofa_bigChancesCreated,sofa_accuratePasses,sofa_keyPasses,sofa_accurateCrosses,sofa_accurateCrossesPercentage,sofa_accurateLongBalls,sofa_accurateLongBallsPercentage,sofa_interceptions,sofa_clearances,sofa_dribbledPast,sofa_bigChancesMissed,sofa_totalShots,sofa_shotsOnTarget,sofa_blockedShots,sofa_goalConversionPercentage,sofa_hitWoodwork,sofa_offsides,sofa_expectedGoals,sofa_errorLeadToGoal,sofa_errorLeadToShot,sofa_passToAssist,player_name,sofa_player_id,sofa_team_id,sofa_team_name,sofa_matched,source_file,log_market_value,minutes,sofa_goals_per90,sofa_assists_per90,sofa_expectedGoals_per90,sofa_totalShots_per90,sofa_shotsOnTarget_per90,sofa_keyPasses_per90,sofa_accurateFinalThirdPasses_per90,sofa_accuratePasses_per90,sofa_totalDuelsWon_per90,sofa_groundDuelsWon_per90,sofa_aerialDuelsWon_per90,sofa_successfulDribbles_per90,sofa_tackles_per90,sofa_interceptions_per90,sofa_clearances_per90,shot_conversion,assist_to_keypass,dribble_success,duel_consistency,age_sq,season_end_year,is_forward,is_midfielder,is_defender,is_goalkeeper
ryan_fredericks_140191,Ryan Fredericks,Back,England,1992-10-10,27,4000000,€4.00m,https://www.transfermarkt.com/ryan-fredericks/profil/spieler/140191,player,10/10/1992 (27),Back,"Defender, Right",181,right,DF,West Ham United,English Premier League,2019/20,0,7,0,113,58.55,36,50,11,35.48,82,3,74.07,149,56.23,2237,21,25,12,27,0,0,0,35,4,0,0,0,0,188,3,634,21,15,25.42,31,29.25,24,64,23,0,3,0,2,0,0,0,\N,0,1,0,Ryan Fredericks,106920,37,West Ham United,1,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,15.201805169084134,2237,0,0.12069736253911488,\N,0.12069736253911488,0,0.8448815377738041,7.563701385784532,25.507375949932946,5.994635672776039,4.546267322306661,1.4483683504693785,0.4425569959767546,3.2990612427358066,0.965578900312919,2.5748770675011174,0,0.14285714285714285,0.0738255033557047,24.855555555555558,729,2019,0,0,1,0
fabian_balbuena_285548,Fabián Balbuena,Back,Paraguay,1991-08-23,28,9500000,€9.50m,https://www.transfermarkt.com/fabian-balbuena/profil/spieler/285548,player,23/08/1991 (28),Back,"Defender, Centre",189,right,DF,West Ham United,English Premier League,2019/20,1,2,0,20,47.62,54,59.34,2,100,17,0,71.57,74,55.64,1176,2,6,1,17,0,0,0,22,2,0,0,0,0,29,1,360,1,0,0,35,31.53,26,71,16,0,10,4,2,10,0,0,\N,2,1,0,Fabián Balbuena,339447,37,West Ham United,1,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,16.066802461833923,1176,0.07653061224489796,0,\N,0.7653061224489797,0.30612244897959184,0.07653061224489796,2.2193877551020407,27.551020408163264,5.663265306122449,1.5306122448979593,4.13265306122449,0.15306122448979592,1.3010204081632653,1.989795918367347,5.433673469387755,0.1,0,0.02702702702702703,13.066666666666666,784,2019,0,0,1,0
aaron_cresswell_92571,Aaron Cresswell,Back,England,1989-12-15,30,6500000,€6.50m,https://www.transfermarkt.com/aaron-cresswell/profil/spieler/92571,player,15/12/1989 (30),Back,"Defender, Left",170,left,DF,West Ham United,English Premier League,2019/20,3,7,0,71,50,45,52.94,11,32.35,43,0,74.58,116,51.1,2730,17,16,10,31,0,0,0,48,3,0,0,0,0,317,4,933,26,26,20.47,67,35.08,35,59,23,1,17,5,3,17.65,0,2,\N,0,2,0,Aaron Cresswell,43443,37,West Ham United,1,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,15.687312888712007,2730,0.09890109890109891,0,\N,0.5604395604395604,0.16483516483516483,0.8571428571428572,10.45054945054945,30.75824175824176,3.8241758241758244,2.340659340659341,1.4835164835164836,0.3626373626373626,1.4175824175824177,1.153846153846154,1.945054945054945,0.17647058823529413,0,0.09482758620689655,30.333333333333332,900,2019,0,0,1,0
winston_reid_37526,Winston Reid,Back,New Zealand,1988-07-03,31,3200000,€3.20m,https://www.transfermarkt.com/winston-reid/profil/spieler/37526,player,03/07/1988 (31),Back,"Defender, Centre",191,right,DF,West Ham United,English Premier League,2019/20,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,14.978661680269907,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,961,2019,0,0,1,0
angelo_ogbonna_48002,Angelo Ogbonna,Back,Italy,1988-05-23,32,6500000,€6.50m,https://www.transfermarkt.com/angelo-ogbonna/profil/spieler/48002,player,23/05/1988 (32),Back,"Defender, Centre",191,left,DF,West Ham United,English Premier League,2019/20,2,4,0,57,61.96,102,62.2,5,100,38,0,76.15,159,62.11,2787,14,22,2,31,0,0,0,41,3,0,0,0,0,56,0,744,2,1,50,76,38.38,27,130,14,1,13,4,1,15.38,0,0,\N,0,1,0,Angelo Ogbonna,21164,37,West Ham United,1,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,15.687312888712007,2787,0.06458557588805167,0,\N,0.41980624327233584,0.12917115177610333,0.06458557588805167,1.8083961248654465,24.02583423035522,5.134553283100107,1.8406889128094726,3.293864370290635,0.16146393972012918,1.2271259418729816,0.8719052744886975,4.198062432723359,0.15384615384615385,0,0.031446540880503145,30.96666666666667,1024,2019,0,0,1,0
pablo_zabaleta_20007,Pablo Zabaleta,Back,Argentina,1985-01-16,35,800000,€800k,https://www.transfermarkt.com/pablo-zabaleta/profil/spieler/20007,player,16/01/1985 (35),Back,"Defender, Right",176,right,DF,West Ham United,English Premier League,2019/20,0,2,0,29,64.44,8,40,2,66.67,18,0,75.5,37,56.92,596,9,7,1,10,0,0,0,13,1,0,0,0,0,50,1,188,3,1,6.25,6,26.09,14,16,7,0,0,0,0,0,0,0,\N,0,0,0,Pablo Zabaleta,11796,37,West Ham United,1,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,13.592368256649284,596,0,0,\N,0,0,0.45302013422818793,7.550335570469799,28.389261744966444,5.587248322147651,4.379194630872483,1.2080536912751678,0.30201342281879195,2.7181208053691277,2.1140939597315436,2.4161073825503356,\N,0,0.05405405405405406,6.622222222222222,1225,2019,0,0,1,0
nathan_holland_337321,Nathan Holland,Left Winger,England,1998-06-19,22,\N,\N,https://www.transfermarkt.com/nathan-holland/profil/spieler/337321,player,19/06/1998 (22),Left Winger,Attack,176,right,FW,West Ham United,English Premier League,2019/20,0,0,0,7,87.5,0,0,3,100,3,0,81.82,7,77.78,31,1,0,1,2,0,0,0,1,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,\N,0,0,0,Nathan Holland,795059,37,West Ham United,1,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,\N,31,0,0,\N,2.903225806451613,2.903225806451613,0,11.612903225806452,26.129032258064516,20.322580645161292,20.322580645161292,0,8.70967741935484,8.70967741935484,0,0,0,\N,0.42857142857142855,0.34444444444444444,484,2019,1,0,0,0
grady_diangana_342048,Grady Diangana,Right Winger,DR Congo,1998-04-19,22,4500000,€4.50m,https://www.transfermarkt.com/grady-diangana/profil/spieler/342048,player,19/04/1998 (22),Right Winger,Attack,180,left,FW,West Ham United,English Premier League,2019/20,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,15.319588176962746,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,484,2019,1,0,0,0
xande_silva_258011,Xande Silva,Left Winger,Portugal,1997-03-16,23,800000,€800k,https://www.transfermarkt.com/xande-silva/profil/spieler/258011,player,16/03/1997 (23),Left Winger,Attack,177,right,FW,West Ham United,English Premier League,2019/20,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,13.592368256649284,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,529,2019,1,0,0,0
jarrod_bowen_314875,Jarrod Bowen,Right Winger,England,1996-12-20,23,16000000,€16.00m,https://www.transfermarkt.com/jarrod-bowen/profil/spieler/314875,player,20/12/1996 (23),Right Winger,Attack,176,left,FW,West Ham United,English Premier League,2019/20,1,0,0,54,49.54,5,20.83,15,38.46,19,4,77,59,44.36,925,20,4,14,13,0,0,0,11,2,0,0,0,0,64,4,164,16,15,25,13,59.09,16,4,13,2,24,7,10,4.17,2,1,\N,0,0,1,Jarrod Bowen,552884,37,West Ham United,1,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,16.588099342704055,925,0.0972972972972973,0.3891891891891892,\N,2.3351351351351353,0.6810810810810811,1.5567567567567568,6.227027027027027,15.956756756756757,5.7405405405405405,5.254054054054055,0.4864864864864865,1.4594594594594597,1.8486486486486489,1.5567567567567568,0.3891891891891892,0.041666666666666664,0.25,0.2542372881355932,10.277777777777779,529,2019,1,0,0,0
albian_ajeti_195906,Albian Ajeti,Forward,Switzerland,1997-02-26,23,4800000,€4.80m,https://www.transfermarkt.com/albian-ajeti/profil/spieler/195906,player,26/02/1997 (23),Forward,"Attack, Centre",181,right,FW,West Ham United,English Premier League,2019/20,0,0,0,1,9.09,1,9.09,0,0,1,0,80,2,9.09,149,0,6,2,9,0,0,0,1,2,0,0,0,0,7,0,12,2,0,0,0,0,0,0,0,0,3,0,2,0,0,2,\N,0,0,0,Albian Ajeti,282247,37,West Ham United,1,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,15.38412668421143,149,0,0,\N,1.8120805369127517,0,1.2080536912751678,4.228187919463087,7.248322147651007,1.2080536912751678,0.6040268456375839,0.6040268456375839,0,0.6040268456375839,0,0,0,0,0,1.6555555555555554,529,2019,1,0,0,0
sebastien_haller_181375,Sébastien Haller,Forward,Cote d'Ivoire,1994-06-22,26,36000000,€36.00m,https://www.transfermarkt.com/sebastien-haller/profil/spieler/181375,player,22/06/1994 (26),Forward,"Attack, Centre",190,right,FW,West Ham United,English Premier League,2019/20,7,1,0,79,40.1,218,51.42,24,60,22,1,65.84,297,47.83,2263,38,46,35,32,0,0,0,39,2,0,0,0,0,188,2,505,24,1,12.5,14,60.87,8,26,27,6,56,27,10,12.5,0,18,\N,0,0,0,Sébastien Haller,149731,37,West Ham United,1,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,17.399029524198163,2263,0.278391515687141,0.039770216526734424,\N,2.227132125497128,1.0737958462218296,0.9544851966416261,7.476800707026071,20.083959346000885,11.811754308440124,3.1418471056120194,8.669907202828105,0.9544851966416261,0.8749447635881573,0.3181617322138754,1.034025629695095,0.125,0.041666666666666664,0.08080808080808081,25.144444444444446,676,2019,1,0,0,0
felipe_anderson_159372,Felipe Anderson,Right Winger,Brazil,1993-04-15,27,32000000,€32.00m,https://www.transfermarkt.com/felipe-anderson/profil/spieler/159372,player,15/04/1993 (27),Right Winger,Attack,175,right,FW,West Ham United,English Premier League,2019/20,1,1,0,133,54.51,6,24,63,68.48,46,4,78.77,139,51.67,1516,24,17,30,25,0,0,0,25,2,0,0,0,0,285,4,705,25,9,26.47,42,66.67,22,10,36,3,23,8,8,4.35,1,2,\N,0,0,0,Felipe Anderson,152276,37,West Ham United,1,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,17.281246492014,1516,0.059366754617414245,0.23746701846965698,\N,1.3654353562005277,0.47493403693931396,1.4841688654353562,16.91952506596306,41.85356200527704,8.25197889182058,7.895778364116095,0.35620052770448546,3.7401055408970976,2.7308707124010554,1.3060686015831133,0.5936675461741424,0.043478260869565216,0.16,0.45323741007194246,16.844444444444445,729,2019,1,0,0,0
andriy_yarmolenko_69015,Andriy Yarmolenko,Right Winger,Ukraine,1989-10-23,30,9500000,€9.50m,https://www.transfermarkt.com/andriy-yarmolenko/profil/spieler/69015,player,23/10/1989 (30),Right Winger,Attack,189,left,FW,West Ham United,English Premier League,2019/20,5,2,0,33,41.25,4,23.53,10,62.5,13,1,80.65,37,38.14,992,10,16,11,23,0,0,0,16,1,0,0,0,0,139,6,325,20,4,20,22,53.66,6,4,15,2,26,13,4,19.23,1,8,\N,0,0,1,Andriy Yarmolenko,41116,37,West Ham United,1,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,16.066802461833923,992,0.4536290322580645,0.0907258064516129,\N,2.3588709677419355,1.1794354838709677,1.814516129032258,12.610887096774194,29.485887096774196,3.3568548387096775,2.993951612903226,0.3629032258064516,0.907258064516129,1.1794354838709677,0.5443548387096775,0.3629032258064516,0.19230769230769232,0.05,0.2702702702702703,11.022222222222222,900,2019,1,0,0,0
michail_antonio_104124,Michail Antonio,Forward,Jamaica,1990-03-28,30,9500000,€9.50m,https://www.transfermarkt.com/michail-antonio/profil/spieler/104124,player,28/03/1990 (30),Forward,"Attack, Centre",180,right,FW,West Ham United,English Premier League,2019/20,10,3,0,110,47.01,91,45.5,65,63.11,13,3,68.39,201,46.31,1770,35,41,45,24,0,0,0,27,3,0,0,0,0,162,7,305,26,10,20.83,9,45,9,5,10,14,68,31,14,14.71,2,11,\N,0,0,0,Michail Antonio,47772,37,West Ham United,1,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,16.066802461833923,1770,0.5084745762711864,0.15254237288135594,\N,3.457627118644068,1.576271186440678,1.3220338983050848,8.237288135593221,15.508474576271187,10.220338983050848,5.593220338983051,4.627118644067797,3.305084745762712,0.6610169491525424,0.4576271186440678,0.2542372881355932,0.14705882352941177,0.11538461538461539,0.32338308457711445,19.666666666666668,900,2019,1,0,0,0
robert_snodgrass_22614,Robert Snodgrass,Right Winger,Scotland,1987-09-07,32,4800000,€4.80m,https://www.transfermarkt.com/robert-snodgrass/profil/spieler/22614,player,07/09/1987 (32),Right Winger,Attack,182,left,FW,West Ham United,English Premier League,2019/20,5,4,0,79,46.47,15,35.71,19,52.78,29,5,77.82,94,44.34,1511,32,20,25,24,0,0,0,31,2,0,0,0,0,150,5,393,34,39,28.68,17,56.67,4,11,31,2,21,10,5,23.81,1,4,\N,0,0,1,Robert Snodgrass,9127,37,West Ham United,1,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,15.38412668421143,1511,0.29781601588352086,0.29781601588352086,\N,1.2508272667107876,0.5956320317670417,2.025148908007942,8.934480476505625,23.40833884844474,5.598941098610192,4.705493050959629,0.8934480476505625,1.1317008603573793,1.7273328921244209,0.23825281270681667,0.6551952349437459,0.23809523809523808,0.14705882352941177,0.20212765957446807,16.788888888888888,1024,2019,1,0,0,0
chicharito_50935,Chicharito,Forward,Mexico,1988-06-01,32,6800000,€6.80m,https://www.transfermarkt.com/chicharito/profil/spieler/50935,player,01/06/1988 (32),Forward,"Attack, Centre",175,right,FW,West Ham United,English Premier League,2019/20,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,15.732433317205148,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1024,2019,1,0,0,0
joseph_anang_576099,Joseph Anang,Goalkeeper,Ghana,2000-06-08,20,\N,\N,https://www.transfermarkt.com/joseph-anang/profil/spieler/576099,player,08/06/2000 (20),Goalkeeper,\N,190,right,GK,West Ham United,English Premier League,2019/20,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,400,2019,0,0,0,1
darren_randolph_51321,Darren Randolph,Goalkeeper,Ireland,1987-05-12,33,2800000,€2.80m,https://www.transfermarkt.com/darren-randolph/profil/spieler/51321,player,12/05/1987 (33),Goalkeeper,\N,187,right,GK,West Ham United,English Premier League,2019/20,0,0,0,0,0,0,0,0,0,0,0,50,0,0,180,0,0,0,2,6,5,1,5,0,0,1,0,1,1,0,18,0,0,0,16,47.06,0,2,0,0,0,0,0,0,0,0,\N,0,0,0,Darren Randolph,13060,37,West Ham United,1,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,14.845130332288226,180,0,0,\N,0,0,0,0.5,9,0,0,0,0,0,0,1,\N,\N,\N,\N,1089,2019,0,0,0,1
roberto_37403,Roberto,Goalkeeper,Spain,1986-02-10,34,800000,€800k,https://www.transfermarkt.com/roberto/profil/spieler/37403,player,10/02/1986 (34),Goalkeeper,\N,192,right,GK,West Ham United,English Premier League,2019/20,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,13.592368256649284,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1156,2019,0,0,0,1
david_martin_15930,David Martin,Goalkeeper,England,1986-01-22,34,250000,€250k,https://www.transfermarkt.com/david-martin/profil/spieler/15930,player,22/01/1986 (34),Goalkeeper,\N,188,right,GK,West Ham United,English Premier League,2019/20,0,1,0,0,0,1,50,0,0,0,0,40.54,1,50,435,0,0,0,5,15,12,3,6,0,1,0,1,0,9,0,45,0,0,0,40,38.1,0,2,0,0,0,0,0,0,0,0,\N,1,0,0,David Martin,18968,37,West Ham United,1,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,12.429220196836383,435,0,0,\N,0,0,0,1.8620689655172413,9.310344827586206,0.20689655172413793,0,0.20689655172413793,0,0,0,0.41379310344827586,\N,\N,0,4.833333333333333,1156,2019,0,0,0,1
lukasz_fabianski_29692,Lukasz Fabianski,Goalkeeper,Poland,1985-04-18,35,3200000,€3.20m,https://www.transfermarkt.com/lukasz-fabianski/profil/spieler/29692,player,18/04/1985 (35),Goalkeeper,\N,190,right,GK,West Ham United,English Premier League,2019/20,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,14.978661680269907,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1225,2019,0,0,0,1
bernardo_rosa_476367,Bernardo Rosa,Central Midfield,Brazil,2000-09-20,19,\N,\N,https://www.transfermarkt.com/bernardo-rosa/profil/spieler/476367,player,20/09/2000 (19),Central Midfield,Midfield,177,right,MF,West Ham United,English Premier League,2019/20,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,361,2019,0,1,0,0
conor_coventry_419025,Conor Coventry,Defensive Midfield,Ireland,2000-03-25,20,\N,\N,https://www.transfermarkt.com/conor-coventry/profil/spieler/419025,player,25/03/2000 (20),Defensive Midfield,Midfield,177,right,MF,West Ham United,English Premier League,2019/20,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,400,2019,0,1,0,0
alfie_lewis_423571,Alfie Lewis,Central Midfield,England,1999-09-28,20,\N,\N,https://www.transfermarkt.com/alfie-lewis/profil/spieler/423571,player,28/09/1999 (20),Central Midfield,Midfield,169,right,MF,West Ham United,English Premier League,2019/20,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,400,2019,0,1,0,0
declan_rice_357662,Declan Rice,Central Midfield,England,1999-01-14,21,49500000,€49.50m,https://www.transfermarkt.com/declan-rice/profil/spieler/357662,player,14/01/1999 (21),Central Midfield,Midfield,188,right,MF,West Ham United,English Premier League,2019/20,1,6,0,171,57.38,52,60.47,49,75.38,116,3,86.04,223,58.07,3420,7,41,21,38,0,0,0,57,5,0,0,0,0,321,1,1491,21,11,39.29,128,59.53,77,51,51,1,31,9,8,3.23,2,2,\N,0,0,0,Declan Rice,856714,37,West Ham United,1,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,17.71748324774094,3420,0.02631578947368421,0.07894736842105263,\N,0.8157894736842105,0.23684210526315788,0.5526315789473684,8.447368421052632,39.23684210526316,5.868421052631579,4.5,1.3684210526315788,1.2894736842105263,3.052631578947368,2.026315789473684,1.3421052631578947,0.03225806451612903,0.14285714285714285,0.21973094170403587,38,441,2019,0,1,0,0
dan_kemp_396857,Dan Kemp,Attacking Midfield,England,1999-01-11,21,\N,\N,https://www.transfermarkt.com/dan-kemp/profil/spieler/396857,player,11/01/1999 (21),Attacking Midfield,Midfield,168,left,MF,West Ham United,English Premier League,2019/20,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,441,2019,0,1,0,0
pablo_fornals_357885,Pablo Fornals,Central Midfield,Spain,1996-02-22,24,16000000,€16.00m,https://www.transfermarkt.com/pablo-fornals/profil/spieler/357885,player,22/02/1996 (24),Central Midfield,Midfield,178,right,MF,West Ham United,English Premier League,2019/20,2,3,0,77,42.31,10,17.24,15,45.45,46,5,78.77,87,36.25,2190,16,18,26,36,0,0,0,33,2,0,0,0,0,252,4,664,19,10,16.39,40,59.7,25,8,45,2,36,11,9,5.56,0,7,\N,0,0,0,Pablo Fornals,816763,37,West Ham United,1,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,16.588099342704055,2190,0.0821917808219178,0.2054794520547945,\N,1.4794520547945205,0.4520547945205479,0.7808219178082192,10.356164383561643,27.28767123287671,3.5753424657534243,3.1643835616438354,0.410958904109589,0.6164383561643836,1.8904109589041096,1.0273972602739725,0.3287671232876712,0.05555555555555555,0.2631578947368421,0.1724137931034483,24.333333333333336,576,2019,0,1,0,0
tomas_soucek_283628,Tomáš Souček,Defensive Midfield,Czech Republic,1995-02-27,25,12000000,€12.00m,https://www.transfermarkt.com/tomas-soucek/profil/spieler/283628,player,27/02/1995 (25),Defensive Midfield,Midfield,192,right,MF,West Ham United,English Premier League,2019/20,3,0,0,37,56.06,71,63.96,0,0,29,0,70.05,108,61.02,1041,9,11,1,13,0,0,0,16,2,0,0,0,0,77,0,276,5,0,0,15,38.46,22,34,13,3,20,8,4,15,0,0,\N,0,0,0,Tomáš Souček,799041,37,West Ham United,1,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,16.300417291085605,1041,0.25936599423631124,0,\N,1.729106628242075,0.69164265129683,0.43227665706051877,6.6570605187319885,23.861671469740635,9.337175792507205,3.1988472622478388,6.138328530259367,0,2.5072046109510087,1.9020172910662825,2.9394812680115274,0.15,0,0,11.566666666666666,625,2019,0,1,0,0
manuel_lanzini_135853,Manuel Lanzini,Attacking Midfield,Argentina,1993-02-15,27,16000000,€16.00m,https://www.transfermarkt.com/manuel-lanzini/profil/spieler/135853,player,15/02/1993 (27),Attacking Midfield,Midfield,170,right,MF,West Ham United,English Premier League,2019/20,0,1,0,73,52.14,6,28.57,33,68.75,14,2,86.9,79,49.07,1384,26,6,16,24,0,0,0,26,4,0,0,0,0,227,2,657,31,15,34.88,25,71.43,10,3,32,3,23,7,8,0,0,4,\N,0,0,0,Manuel Lanzini,220315,37,West Ham United,1,data\processed\Clubs combined\english_premier_league_2019-20_with_sofa.csv,16.588099342704055,1384,0,0.13005780346820808,\N,1.495664739884393,0.4552023121387283,2.015895953757225,14.761560693641618,42.72398843930635,5.137283236994219,4.747109826589595,0.3901734104046243,2.1459537572254335,0.9104046242774566,0.6502890173410404,0.19508670520231214,0,0.06451612903225806,0.4177215189873418,15.37777777777778,729,2019,0,1,0,0
