player_id,name,position,nationality,dob,age,market_value_eur,market_value,dob_age,position_main,position_alt,height_cm,foot,position_group,club,league,season,market_value_log,age_group,is_young,is_veteran,value_per_age,height_zscore,sofa_goals,sofa_yellowCards,sofa_redCards,sofa_groundDuelsWon,sofa_groundDuelsWonPercentage,sofa_aerialDuelsWon,sofa_aerialDuelsWonPercentage,sofa_successfulDribbles,sofa_successfulDribblesPercentage,sofa_tackles,sofa_assists,sofa_accuratePassesPercentage,sofa_totalDuelsWon,sofa_totalDuelsWonPercentage,sofa_minutesPlayed,sofa_wasFouled,sofa_fouls,sofa_dispossessed,sofa_appearances,sofa_saves,sofa_savedShotsFromInsideTheBox,sofa_savedShotsFromOutsideTheBox,sofa_goalsConcededInsideTheBox,sofa_goalsConcededOutsideTheBox,sofa_highClaims,sofa_successfulRunsOut,sofa_punches,sofa_runsOut,sofa_accurateFinalThirdPasses,sofa_bigChancesCreated,sofa_accuratePasses,sofa_keyPasses,sofa_accurateCrosses,sofa_accurateCrossesPercentage,sofa_accurateLongBalls,sofa_accurateLongBallsPercentage,sofa_interceptions,sofa_clearances,sofa_dribbledPast,sofa_bigChancesMissed,sofa_totalShots,sofa_shotsOnTarget,sofa_blockedShots,sofa_goalConversionPercentage,sofa_hitWoodwork,sofa_offsides,sofa_expectedGoals,sofa_errorLeadToGoal,sofa_errorLeadToShot,sofa_passToAssist,sofa_player_id,sofa_team_id,sofa_team_name,sofa_matched,log_market_value,minutes,sofa_goals_per90,sofa_assists_per90,sofa_expectedGoals_per90,sofa_totalShots_per90,sofa_shotsOnTarget_per90,sofa_keyPasses_per90,sofa_accurateFinalThirdPasses_per90,sofa_accuratePasses_per90,sofa_totalDuelsWon_per90,sofa_groundDuelsWon_per90,sofa_aerialDuelsWon_per90,sofa_successfulDribbles_per90,sofa_tackles_per90,sofa_interceptions_per90,sofa_clearances_per90,shot_conversion,assist_to_keypass,shots_on_target_rate,age_sq,season_end_year,league_country,contract_transfermarkt_id,contract_name,contract_dob,contract_until,contract_until_year,contract_release_clause,contract_release_clause_eur,contract_agent_name,contract_loan_flag,contract_source_url,contract_source_type,contract_scrape_success,injury_transfermarkt_id,injury_name,injury_dob,injury_source_url,injury_scrape_success,injury_rows_parsed,injury_days_missed,injury_games_missed,injury_count,injury_major_injury_flag,transfer_transfermarkt_id,transfer_name,transfer_dob,transfer_source_url,transfer_source_type,transfer_scrape_success,transfer_rows_parsed,transfer_last_transfer_season,transfer_last_transfer_fee_text,transfer_last_transfer_fee_eur,transfer_last_transfer_is_loan,transfer_count_career_to_date,transfer_count_3y,transfer_loans_3y,transfer_free_moves_3y,transfer_paid_moves_3y,transfer_total_fees_3y_eur,transfer_avg_fee_3y_eur,transfer_max_fee_career_eur,nt_transfermarkt_id,nt_name,nt_dob,nt_senior_caps,nt_senior_goals,nt_youth_caps,nt_youth_goals,nt_total_caps,nt_total_goals,nt_is_full_international,nt_current_national_team,nt_caps_goals_raw,nt_source_url,nt_source_type,nt_scrape_success,nt_rows_parsed,clubctx_club_player_rows,clubctx_club_unique_players,clubctx_club_avg_age,clubctx_club_minutes_sum,clubctx_club_goals_sum,clubctx_club_assists_sum,clubctx_club_xg_sum,clubctx_club_shots_sum,clubctx_club_key_passes_sum,clubctx_club_tackles_sum,clubctx_club_interceptions_sum,clubctx_club_clearances_sum,clubctx_club_duels_won_sum,clubctx_club_weighted_pass_pct,clubctx_club_goals_per90,clubctx_club_assists_per90,clubctx_club_xg_per90,clubctx_club_shots_per90,clubctx_club_key_passes_per90,clubctx_club_def_actions_per90,clubctx_club_duels_won_per90,clubctx_club_strength_proxy,clubctx_club_strength_rank_proxy,clubctx_club_strength_z,clubctx_club_strength_top3_flag,clubctx_club_minutes_share_in_league,leaguectx_league_club_count,leaguectx_league_minutes_sum,leaguectx_league_avg_goals_per90,leaguectx_league_avg_xg_per90,leaguectx_league_avg_def_actions_per90,leaguectx_league_strength_index,leaguectx_league_strength_spread,leaguectx_league_avg_club_pass_pct,leaguectx_league_player_rows,leaguectx_league_unique_players,leaguectx_league_avg_age,leaguectx_league_competitiveness_index,contract_years_left,injury_days_per_1000_min,is_forward,is_midfielder,is_defender,is_goalkeeper,club_minutes,club_sofa_goals,club_sofa_assists,club_sofa_expectedGoals,club_sofa_totalShots,player_goal_share,player_assist_share,prev_log_market_value,delta_log_market_value,prev_minutes,delta_minutes,prev_sofa_goals_per90,delta_sofa_goals_per90,prev_sofa_assists_per90,delta_sofa_assists_per90,prev_sofa_expectedGoals_per90,delta_sofa_expectedGoals_per90,uefa_coeff_5yr_total,uefa_coeff_rank,ranking_year,uefa_coeff_points,expected_value_eur,value_diff,value_abs_error,model_position,value_band_true,value_band_pred,band_model_used,low_value_model_used,value_segment,prior_mae_eur,prior_medae_eur,prior_p75ae_eur,prior_qae_eur,n_samples,prior_interval_q,fair_value_eur,expected_value_low_eur,expected_value_high_eur,value_gap_eur,value_gap_conservative_eur,undervaluation_confidence,undervalued_flag,undervaluation_score,interval_contains_truth,minutes_used,position_used,scout_score
frans_kratzig_604320,Frans Krätzig,Back,Germany,2003-01-14,22.0,3500000.0,€3.50m,14/01/2003 (22),Back,"Defender, Left",177.0,left,DF,VfB Stuttgart,Bundesliga,2024/25,,,,,,,1.0,1.0,0.0,47.0,55.29,4.0,50.0,9.0,45.0,34.0,2.0,81.6,51.0,54.84,1281.0,4.0,8.0,8.0,17.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,115.0,2.0,408.0,28.0,9.0,23.08,22.0,47.83,17.0,14.0,11.0,0.0,9.0,3.0,3.0,11.11,0.0,4.0,0.63,0.0,0.0,0.0,1142249.0,5885.0,1. FC Heidenheim,1,15.068273812173889,1281.0,0.0702576112412178,0.1405152224824356,0.0442622950819672,0.6323185011709601,0.2107728337236533,1.9672131147540983,8.079625292740046,28.665105386416855,3.5831381733021077,3.302107728337236,0.2810304449648712,0.6323185011709601,2.388758782201405,1.1943793911007026,0.9836065573770492,0.1111111111111111,0.0714285714285714,0.3333333333333333,484.0,2024.0,Germany,frans_kratzig_604320,Frans Krätzig,2003-01-14,30/06/2029,2029.0,,,ROOF,0.0,https://www.transfermarkt.com/frans-kratzig/profil/spieler/604320,cache,1.0,frans_kratzig_604320,Frans Krätzig,2003-01-14,https://www.transfermarkt.com/frans-kratzig/verletzungen/spieler/604320,1.0,8.0,34.0,6.0,4.0,0.0,frans_kratzig_604320,Frans Krätzig,2003-01-14,https://www.transfermarkt.com/frans-kratzig/transfers/spieler/604320,fetched,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,frans_kratzig_604320,Frans Krätzig,2003-01-14,3.0,0.0,0.0,0.0,3.0,0.0,1.0,,Caps/Goals: 3 / 0,https://www.transfermarkt.com/frans-kratzig/profil/spieler/604320,cache_profile,1.0,0.0,39.0,39.0,23.64102564102564,35280.0,64.0,49.0,67.53,494.0,409.0,513.0,316.0,758.0,1686.0,83.03754620181405,0.1632653061224489,0.125,0.1722704081632653,1.260204081632653,1.0433673469387754,4.048469387755102,4.301020408163265,0.4486875,5.0,0.4622117650093584,0.0,0.0599830660051754,18.0,588166.0,0.1393645334980648,0.1342806621676487,4.520964711174525,0.432093031309261,0.0359023070094354,79.45512903443226,626.0,626.0,25.17628205128205,0.9653419953150966,5.0,26.54176424668228,0,0,1,0,35280.0,64.0,49.0,67.53,494.0,0.015625,0.0408163265306122,14.508658238524095,0.5596155736497916,52.0,1229.0,0.0,0.0702576112412178,0.0,0.1405152224824356,0.45,-0.4057377049180328,86.331,4.0,2025.0,18.421,6134842.472942302,-2634842.472942302,2634842.472942302,DF,under_5m,5m_to_20m,1,1,under_5m,775278.6666963802,404043.1158512505,907945.7953367238,1107508.471305977,920,0.8,6134842.472942302,5027334.001636324,7242350.94424828,2634842.472942302,1527334.0016363245,2.3790720714174656,1,1.4558223244837534,0,1281.0,DF,1.4558223244837534
danyl_mashchenko_774551,Danyl Mashchenko,Back,Ukraine,2002-09-30,23.0,200000.0,€200k,30/09/2002 (23),Back,"Defender, Right",184.0,right,DF,Kalju FC,Estonian Meistriliiga,2024/25,,,,,,,2.0,5.0,0.0,,,39.0,49.37,9.0,69.23,,0.0,83.47,147.0,36.3,2790.0,24.0,32.0,,31.0,0.0,,,,,,,,,144.0,,1055.0,6.0,4.0,44.44,83.0,52.53,,67.0,58.0,,13.0,3.0,14.0,15.38,,1.0,,,19.0,2.0,1478371.0,8091.0,Nõmme Kalju,1,12.206077645517674,2790.0,0.064516129032258,0.0,,0.4193548387096774,0.0967741935483871,0.1935483870967742,4.64516129032258,34.03225806451613,4.741935483870968,,1.2580645161290325,0.2903225806451612,,,2.161290322580645,0.1538461538461538,0.0,0.2307692307692307,529.0,2025.0,Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,30352.0,55.0,28.0,,421.0,0.0363636363636363,0.0,,,,,,,,,,,7.957,45.0,2025.0,1.625,2293861.1474400866,-2093861.1474400864,2093861.1474400864,DF,under_5m,under_5m,1,1,under_5m,775278.6666963802,404043.1158512505,907945.7953367238,1107508.471305977,920,0.8,2293861.1474400866,1186352.6761341093,3401369.618746064,2093861.1474400864,986352.6761341091,1.8906050849173184,1,1.4395970653568488,0,2790.0,DF,1.4395970653568488
mohamed_ihattaren_503638,Mohamed Ihattaren,Attacking Midfield,Morocco,2002-02-12,23.0,1000000.0,€1.00m,12/02/2002 (23),Attacking Midfield,Midfield,183.0,left,MF,RKC Waalwijk,Eredivisie,2024/25,,,,,,,4.0,1.0,0.0,59.0,45.38,4.0,30.77,24.0,40.0,20.0,4.0,79.34,63.0,44.06,1563.0,16.0,1.0,30.0,24.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,236.0,9.0,557.0,38.0,29.0,23.77,37.0,56.92,8.0,21.0,4.0,1.0,55.0,21.0,24.0,7.27,1.0,2.0,3.98,1.0,1.0,0.0,929633.0,2956.0,RKC Waalwijk,1,13.815511557963774,1563.0,0.2303262955854126,0.2303262955854126,0.2291746641074856,3.166986564299424,1.2092130518234163,2.18809980806142,13.589251439539348,32.07293666026872,3.62763915547025,3.397312859884837,0.2303262955854126,1.3819577735124762,1.151631477927063,0.4606525911708253,1.2092130518234163,0.0727272727272727,0.1052631578947368,0.3818181818181818,529.0,2024.0,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,33531.0,41.0,24.0,42.43,401.0,0.0975609756097561,0.1666666666666666,,,,,,,,,,,67.15,6.0,2025.0,15.25,3892512.105932023,-2892512.105932023,2892512.105932023,MF,under_5m,over_20m,1,0,under_5m,991916.0452790584,527008.1047834959,1273648.4217500184,1518465.8243518667,659,0.8,3892512.105932023,2374046.281580156,5410977.930283889,2892512.105932023,1374046.2815801562,1.904891147067236,1,1.3995840790846612,0,1563.0,MF,1.3995840790846612
amine_lachkar_928330,Amine Lachkar,Defensive Midfield,Netherlands,2003-04-18,22.0,700000.0,€700k,18/04/2003 (22),Defensive Midfield,Midfield,189.0,right,MF,Willem II Tilburg,Eredivisie,2024/25,,,,,,,0.0,5.0,0.0,79.0,57.66,38.0,65.52,10.0,58.82,57.0,0.0,86.84,117.0,60.0,1749.0,13.0,18.0,18.0,23.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,161.0,0.0,792.0,9.0,1.0,33.33,45.0,60.81,21.0,42.0,15.0,0.0,12.0,4.0,5.0,0.0,0.0,0.0,0.77,0.0,1.0,1.0,1418129.0,2961.0,Willem II Tilburg,1,13.45883704259595,1749.0,0.0,0.0,0.0396226415094339,0.6174957118353345,0.2058319039451115,0.4631217838765009,8.284734133790737,40.75471698113208,6.020583190394511,4.065180102915952,1.9554030874785595,0.5145797598627787,2.933104631217839,1.0806174957118353,2.1612349914236706,0.0,0.0,0.3333333333333333,484.0,2024.0,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,28506.0,29.0,16.0,25.33,285.0,0.0,0.0,,,,,,,,,,,67.15,6.0,2025.0,15.25,3416708.60389223,-2716708.60389223,2716708.60389223,MF,under_5m,5m_to_20m,1,1,under_5m,991916.0452790584,527008.1047834959,1273648.4217500184,1518465.8243518667,659,0.8,3416708.60389223,1898242.7795403632,4935174.428244097,2716708.60389223,1198242.7795403632,1.7891140915547534,1,1.3136671322572508,0,1749.0,MF,1.3136671322572508
malick_thiaw_521964,Malick Thiaw,Back,Germany,2001-08-08,23.0,18000000.0,€18.00m,08/08/2001 (23),Back,"Defender, Centre",194.0,right,DF,AC Milan,Serie A,2024/25,,,,,,,0.0,2.0,0.0,33.0,51.56,49.0,64.47,3.0,75.0,24.0,0.0,93.57,82.0,58.57,1803.0,6.0,24.0,2.0,22.0,0.0,0.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,102.0,0.0,1178.0,4.0,1.0,33.33,71.0,68.27,15.0,76.0,4.0,0.0,7.0,1.0,3.0,0.0,0.0,1.0,0.58,0.0,1.0,0.0,1014286.0,2692.0,Milan,1,16.705882371415992,1803.0,0.0,0.0,0.0289517470881863,0.3494176372712146,0.0499168053244592,0.1996672212978369,5.091514143094842,58.80199667221297,4.093178036605657,1.6472545757071546,2.4459234608985025,0.1497504159733776,1.1980033277870217,0.7487520798668885,3.7936772046589016,0.0,0.0,0.1428571428571428,529.0,2024.0,Italy,malick_thiaw_521964,Malick Thiaw,2001-08-08,,,,,Unique Sports Group,0.0,https://www.transfermarkt.com/malick-thiaw/profil/spieler/521964,cache,1.0,malick_thiaw_521964,Malick Thiaw,2001-08-08,https://www.transfermarkt.com/malick-thiaw/verletzungen/spieler/521964,1.0,12.0,72.0,16.0,3.0,1.0,malick_thiaw_521964,Malick Thiaw,2001-08-08,https://www.transfermarkt.com/malick-thiaw/transfers/spieler/521964,fetched,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,malick_thiaw_521964,Malick Thiaw,2001-08-08,3.0,0.0,0.0,0.0,3.0,0.0,1.0,Germany,Caps/Goals: 3 / 0,https://www.transfermarkt.com/malick-thiaw/profil/spieler/521964,cache_profile,1.0,0.0,34.0,34.0,24.794117647058822,36221.0,56.0,40.0,55.81,541.0,433.0,521.0,225.0,630.0,1686.0,86.65449463018692,0.1391457993981392,0.0993898567129565,0.1386736975787526,1.3442478120427377,1.0758951989177548,3.419011070925706,4.189282460451119,0.3966487672896938,4.0,0.7315132765891617,0.0,0.050039787578539,20.0,723844.0,0.1105631374393563,0.1105409847342979,3.994543958195087,0.3771338281598502,0.0266774913790166,81.04287007861936,811.0,811.0,24.96424167694205,0.9740157044417288,,39.93344425956739,0,0,1,0,36221.0,56.0,40.0,55.81,541.0,0.0,0.0,17.034386422832473,-0.3285040514164805,1620.0,183.0,0.0,0.0,0.0555555555555555,-0.0555555555555555,0.0333333333333333,-0.0043815862451469,97.231,2.0,2025.0,21.875,25451368.924167708,-7451368.924167708,7451368.924167708,DF,5m_to_20m,over_20m,1,0,5m_to_20m,3912014.480569856,2950386.8227129234,5269600.347718351,5983020.473479841,335,0.8,25451368.924167708,19468348.450687867,31434389.39764755,7451368.924167708,1468348.450687867,1.2454192589172015,1,1.308686775488169,0,1803.0,DF,1.308686775488169
maksim_pavlov_570904,Maksim Pavlov,Goalkeeper,Estonia,2003-07-17,22.0,200000.0,€200k,17/07/2003 (22),Goalkeeper,,189.0,right,GK,Kalju FC,Estonian Meistriliiga,2024/25,,,,,,,0.0,0.0,0.0,,,12.0,100.0,0.0,0.0,,0.0,83.09,20.0,86.96,2160.0,3.0,0.0,,24.0,90.0,,,,,,,,,28.0,,457.0,0.0,0.0,0.0,121.0,61.42,,7.0,1.0,,0.0,0.0,0.0,0.0,,0.0,,,6.0,0.0,1046231.0,8091.0,Nõmme Kalju,1,12.206077645517674,2160.0,0.0,0.0,,0.0,0.0,0.0,1.1666666666666663,19.041666666666664,0.8333333333333333,,0.5,0.0,,,0.2916666666666666,,,,484.0,2025.0,Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,30352.0,55.0,28.0,,421.0,0.0,0.0,,,,,,,,,,,7.957,45.0,2025.0,1.625,2380157.6622372065,-2180157.6622372065,2180157.6622372065,GK,under_5m,global_only,0,0,under_5m,792103.9907572635,464714.8399465323,969395.5599675676,1230436.4608798958,181,0.8,2380157.6622372065,1149721.2013573106,3610594.1231171023,2180157.6622372065,949721.2013573106,1.7718571673974588,1,1.2780998146261584,0,2160.0,GK,1.2780998146261584
zeno_van_den_bosch_738774,Zeno Van Den Bosch,Back,Belgium,2003-07-06,21.0,10000000.0,€10.00m,06/07/2003 (21),Back,"Defender, Centre",191.0,right,DF,Royal Antwerp FC,Belgian Pro League,2024/25,,,,,,,1.0,5.0,0.0,63.0,48.84,49.0,51.04,2.0,28.57,51.0,0.0,90.29,112.0,49.78,3599.0,10.0,42.0,4.0,40.0,0.0,0.0,0.0,46.0,6.0,0.0,0.0,0.0,0.0,166.0,0.0,2548.0,7.0,0.0,0.0,166.0,51.88,43.0,192.0,16.0,0.0,9.0,3.0,2.0,11.11,0.0,1.0,0.45,0.0,2.0,0.0,1103765.0,2889.0,Royal Antwerp FC,1,16.118095750958314,3599.0,0.0250069463739927,0.0,0.0112531258682967,0.225062517365935,0.0750208391219783,0.1750486246179494,4.151153098082801,63.7176993609336,2.800777993887191,1.5754376215615449,1.225340372325646,0.0500138927479855,1.2753542650736316,1.075298694081689,4.801333703806613,0.1111111111111111,0.0,0.3333333333333333,441.0,2024.0,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,38611.0,46.0,34.0,50.25,505.0,0.0217391304347826,0.0,15.607270193858982,0.5108255570993325,2252.0,1347.0,0.0,0.0250069463739927,0.0799289520426287,-0.0799289520426287,0.0015985790408525,0.0096545468274441,56.85,8.0,2025.0,15.65,17145693.69089814,-7145693.690898139,7145693.690898139,DF,5m_to_20m,over_20m,1,0,5m_to_20m,3912014.480569856,2950386.8227129234,5269600.347718351,5983020.473479841,335,0.8,17145693.69089814,11162673.217418298,23128714.16437798,7145693.690898139,1162673.217418298,1.194328804752036,1,1.2563611893410602,0,3599.0,DF,1.2563611893410602
mario_martin_948273,Mario Martín,Defensive Midfield,Spain,2004-03-05,21.0,1500000.0,€1.50m,05/03/2004 (21),Defensive Midfield,Midfield,177.0,right,MF,Real Valladolid CF,LaLiga,2024/25,,,,,,,0.0,6.0,3.0,125.0,52.08,31.0,47.69,19.0,55.88,62.0,1.0,85.75,156.0,51.15,1761.0,44.0,50.0,22.0,30.0,0.0,0.0,0.0,44.0,4.0,0.0,0.0,0.0,0.0,111.0,3.0,674.0,12.0,1.0,9.09,34.0,56.67,21.0,46.0,28.0,2.0,28.0,13.0,8.0,0.0,0.0,1.0,1.76,1.0,6.0,0.0,1154549.0,2831.0,Real Valladolid,1,14.220976332738882,1761.0,0.0,0.0511073253833049,0.0899488926746167,1.4310051107325383,0.6643952299829642,0.6132879045996593,5.672913117546848,34.44633730834753,7.972742759795571,6.388415672913117,1.584327086882453,0.9710391822827938,3.168654173764906,1.0732538330494037,2.3509369676320278,0.0,0.0833333333333333,0.4642857142857143,441.0,2024.0,Spain,mario_martin_948273,Mario Martín,2004-03-05,30/06/2026,2026.0,,,Best of You,1.0,https://www.transfermarkt.com/mario-martin/profil/spieler/948273,cache,1.0,mario_martin_948273,Mario Martín,2004-03-05,https://www.transfermarkt.com/mario-martin/verletzungen/spieler/948273,1.0,2.0,0.0,0.0,0.0,0.0,mario_martin_948273,Mario Martín,2004-03-05,https://www.transfermarkt.com/mario-martin/transfers/spieler/948273,fetched,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,mario_martin_948273,Mario Martín,2004-03-05,1.0,0.0,0.0,0.0,1.0,0.0,1.0,Spain U21,Caps/Goals: 1 / 0,https://www.transfermarkt.com/mario-martin/profil/spieler/948273,cache_profile,1.0,0.0,42.0,42.0,24.976190476190474,34700.0,24.0,16.0,32.18,312.0,246.0,561.0,277.0,740.0,1796.0,78.75890662824207,0.0622478386167147,0.0414985590778098,0.0834639769452449,0.809221902017291,0.6380403458213256,4.092795389048992,4.65821325648415,0.3287801152737752,20.0,-1.7472042823376563,0.0,0.04860883476078,20.0,713862.0,0.1164817100309999,0.1189754562246035,4.25164051371346,0.3927392945484033,0.0366065833979381,79.80378773798853,767.0,767.0,25.15514993481095,0.9646861364916826,2.0,0.0,0,1,0,0,34700.0,24.0,16.0,32.18,312.0,0.0,0.0625,12.611541086966117,1.609435245772767,16.0,1745.0,0.0,0.0,0.0,0.0511073253833049,,,94.453,3.0,2025.0,23.892,4157373.228472251,-2657373.228472251,2657373.228472251,MF,under_5m,under_5m,1,1,under_5m,991916.0452790584,527008.1047834959,1273648.4217500184,1518465.8243518667,659,0.8,4157373.228472251,2638907.404120384,5675839.052824117,2657373.228472251,1138907.4041203842,1.7500382200610336,1,1.2398899249532165,0,1761.0,MF,1.2398899249532165
taaniel_usta_488278,Taaniel Usta,Forward,Estonia,2003-02-17,22.0,175000.0,€175k,17/02/2003 (22),Forward,"Attack, Centre",187.0,right,FW,Kalev Tallinn,Estonian Meistriliiga,2024/25,,,,,,,12.0,3.0,0.0,,,66.0,38.6,35.0,61.4,,1.0,62.87,238.0,33.95,2874.0,38.0,29.0,,34.0,0.0,,,,,,,,,34.0,,315.0,16.0,8.0,28.57,24.0,38.1,,13.0,16.0,,85.0,38.0,6.0,14.12,,21.0,,,8.0,1.0,991998.0,7105.0,Tallinna Kalev,1,12.07254696717504,2874.0,0.3757828810020877,0.0313152400835073,,2.661795407098121,1.1899791231732777,0.5010438413361169,1.0647181628392484,9.864300626304802,7.453027139874739,,2.066805845511482,1.0960334029227556,,,0.4070981210855949,0.1411764705882353,0.0625,0.4470588235294118,484.0,2025.0,Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,31886.0,27.0,12.0,,347.0,0.4444444444444444,0.0833333333333333,,,,,,,,,,,7.957,45.0,2025.0,1.625,2543451.7939447435,-2368451.7939447435,2368451.7939447435,FW,under_5m,under_5m,1,1,under_5m,956455.951892994,626459.3116454232,1273350.0312265544,1445704.784036915,582,0.8,2543451.7939447435,1097747.0099078284,3989156.577981658,2368451.7939447435,922747.0099078284,1.6382679369236055,1,1.2308693985448604,0,2874.0,FW,1.2308693985448604
rabby_nzingoula_1068110,Rabby Nzingoula,Defensive Midfield,France,2005-11-25,19.0,2500000.0,€2.50m,25/11/2005 (19),Defensive Midfield,Midfield,183.0,right,MF,RC Strasbourg Alsace,Ligue 1,2024/25,,,,,,,1.0,11.0,0.0,136.0,54.62,19.0,46.34,26.0,54.17,67.0,0.0,78.8,155.0,53.45,1695.0,43.0,37.0,24.0,27.0,0.0,0.0,0.0,37.0,3.0,0.0,0.0,0.0,0.0,95.0,2.0,461.0,9.0,2.0,12.5,20.0,47.62,29.0,22.0,32.0,1.0,19.0,6.0,7.0,5.26,0.0,2.0,1.07,0.0,0.0,0.0,1492676.0,1642.0,Montpellier,1,14.731801689838347,1695.0,0.0530973451327433,0.0,0.0568141592920354,1.008849557522124,0.3185840707964602,0.4778761061946902,5.04424778761062,24.47787610619469,8.23008849557522,7.221238938053097,1.008849557522124,1.3805309734513274,3.557522123893805,1.5398230088495577,1.168141592920354,0.0526315789473684,0.0,0.3157894736842105,361.0,2024.0,France,rabby_nzingoula_1068110,Rabby Nzingoula,2005-11-25,30/06/2027,2027.0,,,Relatives,0.0,https://www.transfermarkt.com/rabby-nzingoula/profil/spieler/1068110,cache,1.0,rabby_nzingoula_1068110,Rabby Nzingoula,2005-11-25,https://www.transfermarkt.com/rabby-nzingoula/verletzungen/spieler/1068110,1.0,0.0,0.0,0.0,0.0,0.0,rabby_nzingoula_1068110,Rabby Nzingoula,2005-11-25,https://www.transfermarkt.com/rabby-nzingoula/transfers/spieler/1068110,fetched,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,rabby_nzingoula_1068110,Rabby Nzingoula,2005-11-25,16.0,0.0,0.0,0.0,16.0,0.0,1.0,France U20,Caps/Goals: 16 / 0,https://www.transfermarkt.com/rabby-nzingoula/profil/spieler/1068110,cache_profile,1.0,0.0,42.0,42.0,21.642857142857142,32237.0,43.0,42.0,35.84,335.0,277.0,640.0,331.0,876.0,1732.0,85.39244935943171,0.1200483915997146,0.1172565685392561,0.1000589384868319,0.9352607252535906,0.7733349877469988,5.156497192666811,4.835437540714087,0.4302031826782889,5.0,0.1111407069886021,0.0,0.0562633733938837,18.0,572966.0,0.1292050732209944,0.1373487706758548,4.520297770315811,0.4250635592451132,0.0462442931346728,82.21465303608736,683.0,683.0,24.322108345534406,0.955799717677676,3.0,0.0,0,1,0,0,32237.0,43.0,42.0,35.84,335.0,0.0232558139534883,0.0,12.611541086966117,2.120260602872234,131.0,1564.0,0.0,0.0530973451327433,0.6870229007633588,-0.6870229007633588,0.0618320610687022,-0.0050179017766668,73.093,5.0,2025.0,17.928,5088567.5256469855,-2588567.525646985,2588567.525646985,MF,under_5m,under_5m,1,1,under_5m,991916.0452790584,527008.1047834959,1273648.4217500184,1518465.8243518667,659,0.8,5088567.5256469855,3570101.701295119,6607033.349998852,2588567.525646985,1070101.7012951188,1.7047255750730346,1,1.102905282828652,0,1695.0,MF,1.102905282828652
